,Segments,Services,Type,Service,Hires,Price,Price Type,Rating,Zip Code,Capital City,State,Abbreviation,Implied Revenue
25314,Home Improvement,Carpet Cleaning,Peripheral,Cushing's Custom Cleaning,14.0,45.0,,5.0,64105,Kansas City,Missouri,MO,630.0
25316,Home Improvement,Carpet Cleaning,Peripheral,Carpet Kings,,,,5.0,64105,Kansas City,Missouri,MO,
25317,Home Improvement,Carpet Cleaning,Peripheral,DaveGlo Cleaning,598.0,68.0,,5.0,64105,Kansas City,Missouri,MO,40664.0
25318,Home Improvement,Carpet Cleaning,Peripheral,Pretty Kleen Co. LLC,8.0,,,4.5,64105,Kansas City,Missouri,MO,
25319,Home Improvement,Carpet Cleaning,Peripheral,Espinal Maintenance,,65.0,,5.0,64105,Kansas City,Missouri,MO,
25320,Events,Wedding and Event Makeup,Main,Makeup by Liz,190.0,85.0,,5.0,92101,San Diego,California,CA,16150.0
25322,Events,Wedding and Event Makeup,Main,Making Up,107.0,150.0,,5.0,92101,San Diego,California,CA,16050.0
25324,Events,Wedding and Event Makeup,Main,HairSpray Studio,99.0,,,5.0,92101,San Diego,California,CA,
25325,Events,Wedding and Event Makeup,Main,Party events by Karla,22.0,,,4.5,92101,San Diego,California,CA,
25327,Events,Wedding and Event Makeup,Main,Zina beauty studio,38.0,65.0,,5.0,92101,San Diego,California,CA,2470.0
25332,Events,Wedding and Event Makeup,Main,Makeup by Shab,132.0,100.0,,5.0,92101,San Diego,California,CA,13200.0
25333,Events,Wedding and Event Makeup,Main,Sundar Beauty,,135.0,,5.0,92101,San Diego,California,CA,
25334,Events,Wedding and Event Makeup,Main,Montaha E. Beauty,,95.0,,,92101,San Diego,California,CA,
25335,Events,Wedding and Event Makeup,Main,PHILLIP ALEXANDER MAKEUP,,150.0,,,92101,San Diego,California,CA,
25336,Events,Wedding and Event Makeup,Main,Matched up Makeup,,150.0,,5.0,92101,San Diego,California,CA,
25337,Events,Wedding and Event Makeup,Main,Anita Mae Makeup Artistry,3.0,80.0,,5.0,92101,San Diego,California,CA,240.0
25338,Events,Wedding and Event Makeup,Main,Layla Artistry,,100.0,,5.0,92101,San Diego,California,CA,
25339,Events,Wedding and Event Makeup,Main,Maggie’s Beauty Studio,14.0,,,5.0,92101,San Diego,California,CA,
25340,Events,Wedding and Event Makeup,Main,Brytni Beauty,14.0,100.0,,5.0,92101,San Diego,California,CA,1400.0
25341,Events,Wedding and Event Makeup,Main,Makeup by Alisha Powell,6.0,75.0,,5.0,92101,San Diego,California,CA,450.0
25342,Events,Wedding and Event Makeup,Main,Exclusive Beauty by Zury,2.0,110.0,,5.0,92101,San Diego,California,CA,220.0
25343,Events,Bartending,Main,Teddy Naputo Films,6.0,100.0,,5.0,96813,Honolulu,Hawaii,HI,600.0
25344,Events,Bartending,Main,Bartenders.Anonymous,,50.0,,5.0,96813,Honolulu,Hawaii,HI,
25345,Events,Bartending,Main,Shoreline Bar Co.,4.0,,,5.0,96813,Honolulu,Hawaii,HI,
25351,Home Improvement,Countertop Installation,Peripheral,Pascucci Contracting,,,,,12207,Albany,New York,NY,
25352,Home Improvement,Asphalt Installation,Peripheral,Nationwide Coating,,,,,65101,Jefferson City,Missouri,MO,
25353,Home Improvement,Concrete Installation,Peripheral,Tally's Quality Flooring,146.0,,,5.0,32202,Jacksonville,Florida,FL,
25354,Home Improvement,Concrete Installation,Peripheral,All New Remodeling,63.0,,,5.0,32202,Jacksonville,Florida,FL,
25355,Home Improvement,Concrete Installation,Peripheral,A plus Tile And Stone Installation,54.0,,,5.0,32202,Jacksonville,Florida,FL,
25356,Home Improvement,Concrete Installation,Peripheral,JD Remodeling,,,,5.0,32202,Jacksonville,Florida,FL,
25358,Home Improvement,Concrete Installation,Peripheral,JCL CONSTRUCTIONS,,,,5.0,32202,Jacksonville,Florida,FL,
25359,Home Improvement,Closet and Shelving System Installation,Peripheral,Placed With Grace Pro Organizing,19.0,35.0,hour,5.0,87501,Santa Fe,New Mexico,NM,665.0
25360,Home Improvement,Closet and Shelving System Installation,Peripheral,Sparks Flow,4.0,,,5.0,87501,Santa Fe,New Mexico,NM,
25361,Home Improvement,Closet and Shelving System Installation,Peripheral,a Place for It,,,,5.0,87501,Santa Fe,New Mexico,NM,
25362,Home Improvement,Closet and Shelving System Installation,Peripheral,More than Organized,,175.0,hour,,87501,Santa Fe,New Mexico,NM,
25363,Home Improvement,Closet and Shelving System Installation,Peripheral,Betsy's Home Services,49.0,35.0,hour,4.5,87501,Santa Fe,New Mexico,NM,1715.0
25370,Wellness,Nutritionist,Main,Aesthetic Chasers,3.0,100.0,,5.0,53703,Madison,Wisconsin,WI,300.0
25397,Home Improvement,Air Quality and Environmental Testing,Peripheral,Sav-On Home Improvement,,,,5.0,85001,Phoenix,Arizona,AZ,
25398,Home Improvement,Air Quality and Environmental Testing,Peripheral,Guardians Consulting LLC,,,,,85001,Phoenix,Arizona,AZ,
25407,Business,Corporate Law Attorney,Main,"Williams & Thomas, LLP",42.0,275.0,hour,5.0,30303,Atlanta,Georgia,GA,11550.0
25408,Business,Corporate Law Attorney,Main,The Law Offices of Justin Chin,348.0,200.0,hour,4.5,30303,Atlanta,Georgia,GA,69600.0
25409,Business,Corporate Law Attorney,Main,Becker Law LLC,6.0,175.0,hour,5.0,30303,Atlanta,Georgia,GA,1050.0
25410,Business,Corporate Law Attorney,Main,"Leon Van Gelderen,PC",,250.0,hour,,30303,Atlanta,Georgia,GA,
25418,Home Improvement,Closet Remodel,Peripheral,Pernas construccion,,,,5.0,33602,Tampa,Florida,FL,
25419,Home Improvement,Closet Remodel,Peripheral,ACC Homes,,,,5.0,33602,Tampa,Florida,FL,
25420,Home Improvement,Closet Remodel,Peripheral,Ahava Development Corp.,,,,5.0,33602,Tampa,Florida,FL,
25421,Home Improvement,Closet Remodel,Peripheral,KAI Vision Builders Inc.,10.0,,,4.0,33602,Tampa,Florida,FL,
25422,Home Improvement,Closet Remodel,Peripheral,Artisan Closets and Trim,6.0,,,5.0,33602,Tampa,Florida,FL,
25423,Lessons,Saxophone Lessons,Peripheral,Sternberg Music Lessons,,40.0,hour,5.0,32301,Tallahassee,Florida,FL,
25514,Home Improvement,Concrete Removal,Peripheral,Colorado Stump Removal - Denver Branch,111.0,300.0,"$3,000",5.0,80202,Denver,Colorado,CO,33300.0
25516,Home Improvement,Concrete Removal,Peripheral,Martinez hauling and debris removal,69.0,,,5.0,80202,Denver,Colorado,CO,
25517,Home Improvement,Concrete Removal,Peripheral,Denver Demolition and Abatement,18.0,,,5.0,80202,Denver,Colorado,CO,
25519,Home Improvement,Concrete Removal,Peripheral,Candor Contracting LLC,6.0,,,5.0,80202,Denver,Colorado,CO,
25521,Lessons,Saxophone Lessons,Peripheral,Tempo Studios,19.0,50.0,hour,4.5,95814,Sacramento,California,CA,950.0
25524,Home Improvement,Lawn Mowing and Trimming,Main,Quality Lawn Care LLC,13.0,30.0,,5.0,64105,Kansas City,Missouri,MO,390.0
25525,Home Improvement,Lawn Mowing and Trimming,Main,Cut Trim Blow&Go...LLC,40.0,30.0,,4.5,64105,Kansas City,Missouri,MO,1200.0
25526,Home Improvement,Lawn Mowing and Trimming,Main,EcoPest Services,3.0,,,5.0,64105,Kansas City,Missouri,MO,
25527,Events,Wedding and Event Makeup,Main,Kayla Russell Artistry,9.0,80.0,,5.0,73102,Oklahoma City,Oklahoma,OK,720.0
25528,Events,Wedding and Event Makeup,Main,Rosa’s Vanity,5.0,50.0,,5.0,73102,Oklahoma City,Oklahoma,OK,250.0
25529,Events,Wedding and Event Makeup,Main,Beauty By S. Blakely,8.0,50.0,,5.0,73102,Oklahoma City,Oklahoma,OK,400.0
25530,Events,Wedding and Event Makeup,Main,Optimistic Beauty,2.0,40.0,,5.0,73102,Oklahoma City,Oklahoma,OK,80.0
25532,Home Improvement,Lawn Mowing and Trimming,Main,Gallardo Landscaping llc.,28.0,,,5.0,19850,Wilmington,Delaware,DE,
25533,Home Improvement,Lawn Mowing and Trimming,Main,White Clay Lawn Care,9.0,30.0,,5.0,19850,Wilmington,Delaware,DE,270.0
25534,Home Improvement,Lawn Mowing and Trimming,Main,Mow -N- Go Landscaping,7.0,30.0,,5.0,19850,Wilmington,Delaware,DE,210.0
25535,Home Improvement,Lawn Mowing and Trimming,Main,Goodfellas Landscaping LLC,3.0,45.0,,5.0,19850,Wilmington,Delaware,DE,135.0
25536,Home Improvement,Lawn Mowing and Trimming,Main,Rios Landscaping,41.0,34.0,,5.0,19850,Wilmington,Delaware,DE,1394.0
25537,Home Improvement,Lawn Mowing and Trimming,Main,A&O Landscaping,2.0,,,5.0,19850,Wilmington,Delaware,DE,
25538,Home Improvement,Lawn Mowing and Trimming,Main,"Strong As Nails Construction, LLC",4.0,25.0,,4.0,19850,Wilmington,Delaware,DE,100.0
25539,Home Improvement,Lawn Mowing and Trimming,Main,Above it all concrete and construction,,,,5.0,19850,Wilmington,Delaware,DE,
25540,Home Improvement,Lawn Mowing and Trimming,Main,NaturaLawn of America,4.0,50.0,,4.5,19850,Wilmington,Delaware,DE,200.0
25571,Home Improvement,House Cleaning,Main,Maid Knows Best LLC,4.0,119.0,,5.0,28105,Charlotte,North Carolina,NC,476.0
25572,Home Improvement,House Cleaning,Main,Silva’sclianing,12.0,70.0,,5.0,28105,Charlotte,North Carolina,NC,840.0
25573,Home Improvement,House Cleaning,Main,Absolute Pro Services LLC,26.0,85.0,,4.5,28105,Charlotte,North Carolina,NC,2210.0
25574,Home Improvement,House Cleaning,Main,Diamond Dust Luxury Cleaning,,115.0,,5.0,28105,Charlotte,North Carolina,NC,
25575,Home Improvement,House Cleaning,Main,Sarah Miranda,,80.0,,5.0,28105,Charlotte,North Carolina,NC,
25576,Home Improvement,House Cleaning,Main,MLB Cleaning,58.0,120.0,,4.5,28105,Charlotte,North Carolina,NC,6960.0
25577,Home Improvement,House Cleaning,Main,Butterfly Cleaning (Only Friday Move Out),35.0,100.0,,5.0,28105,Charlotte,North Carolina,NC,3500.0
25578,Home Improvement,House Cleaning,Main,Val Luz,7.0,75.0,,4.5,28105,Charlotte,North Carolina,NC,525.0
25580,Home Improvement,House Cleaning,Main,Adon Cleaning Service,155.0,85.0,,4.5,28105,Charlotte,North Carolina,NC,13175.0
25581,Home Improvement,House Cleaning,Main,JART Services LLC,,,,,28105,Charlotte,North Carolina,NC,
25584,Home Improvement,House Cleaning,Main,Marmaid,,74.0,,,28105,Charlotte,North Carolina,NC,
25585,Home Improvement,Appliance Installation,Peripheral,APlum'r Services,37.0,72.0,$755,4.5,29217,Columbia,South Carolina,SC,2664.0
25586,Home Improvement,Appliance Installation,Peripheral,Grab 'n Go Electronics & Repair,40.0,45.0,$390,5.0,29217,Columbia,South Carolina,SC,1800.0
25588,Home Improvement,Appliance Installation,Peripheral,PROS Heating and Air,,125.0,"$1,760",,29217,Columbia,South Carolina,SC,
25591,Home Improvement,Bathroom Remodel,Peripheral,Reyes painting and floor installer,61.0,,,4.5,23454,Virginia Beach,Virginia,VA,
25593,Pets,Pet Sitting,Main,Cady Falls Kennels and Grooming,719.0,20.0,visit,5.0,6103,Hartford,Connecticut,CT,14380.0
25594,Pets,Pet Sitting,Main,Kelsey,3.0,,,5.0,6103,Hartford,Connecticut,CT,
25596,Home Improvement,Handyman,Main,Doors & Chores,3.0,,,5.0,89101,Las Vegas,Nevada,NV,
25597,Home Improvement,Handyman,Main,Assembly Required,262.0,,,5.0,89101,Las Vegas,Nevada,NV,
25599,Home Improvement,Handyman,Main,SOS Junk removal,2.0,41.0,hour,5.0,89101,Las Vegas,Nevada,NV,82.0
25600,Home Improvement,Handyman,Main,College HUNKS Hauling Junk & Moving,14.0,39.0,hour,5.0,89101,Las Vegas,Nevada,NV,546.0
25619,Wellness,Personal Training,Main,Julie Henderson- Personal Training & Yoga,2.0,85.0,,5.0,6604,Bridgeport,Connecticut,CT,170.0
25627,Wellness,Personal Training,Main,Personal Training,,70.0,,5.0,6604,Bridgeport,Connecticut,CT,
25639,Home Improvement,Architectural Services,Peripheral,Architectural Design,82.0,,,5.0,70802,Baton Rouge,Louisiana,LA,
25668,Lessons,Math Tutoring,Main,A+ Tutoring,12.0,35.0,hour,5.0,90013,Los Angeles,California,CA,420.0
25670,Lessons,Violin Lessons,Peripheral,Violin & Viola Lessons with Emily Benoit,3.0,,,5.0,98105,Seattle,Washington,WA,
25671,Lessons,Violin Lessons,Peripheral,Katie Jane Lubiens,12.0,65.0,hour,5.0,98105,Seattle,Washington,WA,780.0
25672,Lessons,Violin Lessons,Peripheral,GuitarLessonsPDX,3.0,75.0,hour,5.0,98105,Seattle,Washington,WA,225.0
25673,Lessons,Violin Lessons,Peripheral,Violin Lessons with Jared MacFarlane,19.0,70.0,hour,5.0,98105,Seattle,Washington,WA,1330.0
25675,Lessons,Violin Lessons,Peripheral,Violin and Viola Lessons with Kayleigh,,,,5.0,98105,Seattle,Washington,WA,
25676,Lessons,Violin Lessons,Peripheral,Juniper Music School,10.0,75.0,hour,5.0,98105,Seattle,Washington,WA,750.0
25677,Lessons,Violin Lessons,Peripheral,Caitlin Kelley Violin Studio,5.0,75.0,hour,5.0,98105,Seattle,Washington,WA,375.0
25680,Lessons,Violin Lessons,Peripheral,"Maria Price Music Studio: Violin, Ukulele, Trumpet",,80.0,hour,5.0,98105,Seattle,Washington,WA,
25681,Lessons,Violin Lessons,Peripheral,Rose Music Studio,,45.0,hour,4.5,98105,Seattle,Washington,WA,
25682,Lessons,Violin Lessons,Peripheral,KimberlyD Music Studios,9.0,50.0,hour,5.0,98105,Seattle,Washington,WA,450.0
25683,Lessons,Violin Lessons,Peripheral,Sešek String Studio,,88.0,hour,5.0,98105,Seattle,Washington,WA,
25684,Lessons,Violin Lessons,Peripheral,Epiphany Music Academy,,85.0,hour,5.0,98105,Seattle,Washington,WA,
25685,Lessons,Violin Lessons,Peripheral,Eleanor’s Violin Studio,,60.0,hour,5.0,98105,Seattle,Washington,WA,
25689,Pets,Pet Sitting,Main,"LoveCat Care (cat sitting, dog walking +...)",2.0,25.0,visit,5.0,10007,New York City,New York,NY,50.0
25693,Pets,Pet Sitting,Main,Aunt Micki's Mutt's Pet Sitting,,20.0,visit,5.0,10007,New York City,New York,NY,
25694,Pets,Pet Sitting,Main,Kristina L.,,25.0,visit,,10007,New York City,New York,NY,
25698,Pets,Pet Sitting,Main,Fetch Pet Care of Manhattan,,,,5.0,10007,New York City,New York,NY,
25702,Pets,Pet Sitting,Main,Ariel Raje,,22.0,visit,,10007,New York City,New York,NY,
25737,Wellness,Personal Training,Main,TrainerManSam,,30.0,,5.0,33132,Miami,Florida,FL,
25738,Wellness,Personal Training,Main,BBL Fitness,9.0,50.0,,5.0,33132,Miami,Florida,FL,450.0
25741,Wellness,Personal Training,Main,WorldChamp15 Fitness,6.0,50.0,,5.0,33132,Miami,Florida,FL,300.0
25742,Wellness,Personal Training,Main,Atletika Pro,3.0,,,5.0,33132,Miami,Florida,FL,
25743,Wellness,Personal Training,Main,Elite Natural Fitness,14.0,45.0,,5.0,33132,Miami,Florida,FL,630.0
25744,Wellness,Personal Training,Main,Tsensational Fitness,,125.0,,5.0,33132,Miami,Florida,FL,
25746,Wellness,Personal Training,Main,Jess Morimando,2.0,90.0,,5.0,33132,Miami,Florida,FL,180.0
25751,Wellness,Personal Training,Main,Jake Foutz | Fitness Xperts Gym,40.0,45.0,,5.0,33132,Miami,Florida,FL,1800.0
25764,Events,Bartending,Main,Chris Christensen,5.0,,,5.0,64105,Kansas City,Missouri,MO,
25765,Events,Bartending,Main,Bartender services,15.0,40.0,,5.0,64105,Kansas City,Missouri,MO,600.0
25768,Events,Bartending,Main,Armstrong Bartending & Design,7.0,135.0,,5.0,64105,Kansas City,Missouri,MO,945.0
25770,Events,Bartending,Main,Max,,110.0,,,64105,Kansas City,Missouri,MO,
25771,Events,Bartending,Main,Touring Taps,,,,,64105,Kansas City,Missouri,MO,
25773,Events,Wedding and Event Makeup,Main,B’YOUTY BEATS,,,,5.0,53205,Milwaukee,Wisconsin,WI,
25774,Events,Wedding and Event Makeup,Main,iamteshannabeauty,,105.0,,5.0,53205,Milwaukee,Wisconsin,WI,
25775,Events,Wedding and Event Makeup,Main,Shade Beauty LLC Makeup by Vicky Patricia,4.0,65.0,,5.0,53205,Milwaukee,Wisconsin,WI,260.0
25780,Home Improvement,Carpet Cleaning,Peripheral,Amanda’s cleaning services,30.0,,,5.0,96813,Honolulu,Hawaii,HI,
25781,Home Improvement,Carpet Cleaning,Peripheral,LY CLEANING,88.0,120.0,,5.0,96813,Honolulu,Hawaii,HI,10560.0
25782,Home Improvement,Carpet Cleaning,Peripheral,A&F Cleaning Services LLC,16.0,160.0,,5.0,96813,Honolulu,Hawaii,HI,2560.0
25783,Home Improvement,Carpet Cleaning,Peripheral,Arise Enterprises,,150.0,,,96813,Honolulu,Hawaii,HI,
25784,Home Improvement,Carpet Cleaning,Peripheral,Fix it all,2.0,85.0,,5.0,96813,Honolulu,Hawaii,HI,170.0
25785,Lessons,Private Swim Lessons,Peripheral,KB Aquatics,17.0,1.0,,5.0,33602,Tampa,Florida,FL,17.0
25786,Lessons,Private Swim Lessons,Peripheral,Lil' Guppies Swim School SRQ,4.0,,,5.0,33602,Tampa,Florida,FL,
25818,Lessons,Saxophone Lessons,Peripheral,Jesse Beckett-Herbert,,,,5.0,2201,Boston,Massachusetts,MA,
25819,Lessons,Saxophone Lessons,Peripheral,Private Studio Music Lessons,2.0,60.0,hour,5.0,2201,Boston,Massachusetts,MA,120.0
25883,Home Improvement,Roof Repair or Maintenance,Main,Bruce Harris Roofing,19.0,,,4.5,70114,New Orleans,Louisiana,LA,
25884,Home Improvement,Roof Repair or Maintenance,Main,Rejuvenated Renovations,18.0,,,5.0,70114,New Orleans,Louisiana,LA,
25885,Home Improvement,Roof Repair or Maintenance,Main,Harahan Handyman Roofing and Renovation LLC.,30.0,,,4.5,70114,New Orleans,Louisiana,LA,
25886,Home Improvement,Roof Repair or Maintenance,Main,Haywood Property Management LLC,73.0,,,4.5,70114,New Orleans,Louisiana,LA,
25887,Home Improvement,Roof Repair or Maintenance,Main,O&W construction,6.0,,,5.0,70114,New Orleans,Louisiana,LA,
25888,Home Improvement,Roof Repair or Maintenance,Main,DeJan Home Improvements,7.0,,,4.5,70114,New Orleans,Louisiana,LA,
25890,Home Improvement,Roof Repair or Maintenance,Main,CGS Flat Roof Service,,,,,70114,New Orleans,Louisiana,LA,
25892,Home Improvement,Roof Repair or Maintenance,Main,Quality Exterior Services llc,,,,5.0,70114,New Orleans,Louisiana,LA,
25893,Wellness,Personal Training,Main,Blalock I-10 JCBPT,91.0,45.0,,5.0,77002,Houston,Texas,TX,4095.0
25894,Wellness,Personal Training,Main,Sessions As Low As $45,123.0,60.0,,5.0,77002,Houston,Texas,TX,7380.0
25911,Wellness,Personal Training,Main,Mega Splash,2.0,62.0,,5.0,77002,Houston,Texas,TX,124.0
25925,Lessons,Saxophone Lessons,Peripheral,Josh Mundt,9.0,50.0,hour,5.0,80202,Denver,Colorado,CO,450.0
25926,Lessons,Saxophone Lessons,Peripheral,Conservatory at Home Denver,33.0,59.0,hour,4.5,80202,Denver,Colorado,CO,1947.0
25927,Lessons,Saxophone Lessons,Peripheral,Jeff Miguel Music Lessons,21.0,65.0,hour,5.0,80202,Denver,Colorado,CO,1365.0
25928,Lessons,Saxophone Lessons,Peripheral,Valerie Erickson Music Studio,,60.0,hour,5.0,80202,Denver,Colorado,CO,
25929,Lessons,Saxophone Lessons,Peripheral,Private Clarinet and Saxophone Lessons,2.0,,,5.0,80202,Denver,Colorado,CO,
25930,Lessons,Saxophone Lessons,Peripheral,AKSAXO Jazz Band / / / Lee Pulliam Music Lessons,3.0,64.0,hour,5.0,80202,Denver,Colorado,CO,192.0
25931,Lessons,Saxophone Lessons,Peripheral,Clark Smith,,50.0,hour,5.0,80202,Denver,Colorado,CO,
25933,Home Improvement,Interior Design,Main,Rara Design Studio,12.0,100.0,hour,4.5,94108,San Francisco,California,CA,1200.0
25934,Home Improvement,Interior Design,Main,Phelan Jon Design,24.0,100.0,hour,5.0,94108,San Francisco,California,CA,2400.0
25937,Home Improvement,Interior Design,Main,Current Affair,,125.0,hour,5.0,94108,San Francisco,California,CA,
25938,Home Improvement,Interior Design,Main,Trendhive Design,,150.0,hour,5.0,94108,San Francisco,California,CA,
25942,Home Improvement,Interior Design,Main,"Forsyth Home Design - Thumbtack ""Best Of"" Winner",15.0,,,5.0,94108,San Francisco,California,CA,
25944,Home Improvement,Interior Design,Main,Goodfriend Color Design,21.0,150.0,hour,5.0,94108,San Francisco,California,CA,3150.0
25947,Home Improvement,Interior Design,Main,Via D'sa Interior Design,14.0,125.0,hour,5.0,94108,San Francisco,California,CA,1750.0
25948,Home Improvement,Interior Design,Main,Organic Interiors,5.0,75.0,hour,5.0,94108,San Francisco,California,CA,375.0
25953,Home Improvement,Interior Design,Main,Coesivo Design Group,,175.0,hour,5.0,94108,San Francisco,California,CA,
25956,Home Improvement,Interior Design,Main,jason,,80.0,hour,,94108,San Francisco,California,CA,
25957,Home Improvement,Interior Design,Main,I Spy Decor,,175.0,hour,,94108,San Francisco,California,CA,
25958,Home Improvement,Interior Design,Main,Studio Jason Rosha Interiors,5.0,,,5.0,94108,San Francisco,California,CA,
25959,Home Improvement,Interior Design,Main,Atelier AC | Interior Design Studio,,165.0,hour,,94108,San Francisco,California,CA,
25961,Home Improvement,Interior Design,Main,Nora Enriquez,,100.0,hour,,94108,San Francisco,California,CA,
25962,Home Improvement,Concrete Removal,Peripheral,Tight access excavating,,500.0,"$6,000",5.0,95814,Sacramento,California,CA,
25963,Home Improvement,Concrete Removal,Peripheral,Alpha General HD,63.0,,,5.0,95814,Sacramento,California,CA,
25964,Home Improvement,Concrete Removal,Peripheral,Greater Valley landscaping & concrete,2.0,,,5.0,95814,Sacramento,California,CA,
25965,Home Improvement,Concrete Removal,Peripheral,Thompson's Hauling,156.0,,,5.0,95814,Sacramento,California,CA,
25966,Home Improvement,Closet and Shelving System Installation,Peripheral,Ruth cleaning.,134.0,,,5.0,99501,Anchorage,Alaska,AK,
25967,Home Improvement,Closet and Shelving System Installation,Peripheral,Marioli cleaning,19.0,,,4.5,99501,Anchorage,Alaska,AK,
25972,Events,Photo Booth Rental,Main,Turtle's Occasions,26.0,250.0,,5.0,98507,Olympia,Washington,WA,6500.0
25973,Events,Photo Booth Rental,Main,Soundbox Entertainment,171.0,290.0,,4.5,98507,Olympia,Washington,WA,49590.0
25974,Events,Photo Booth Rental,Main,DTFoto Booth LLC,4.0,499.0,,5.0,98507,Olympia,Washington,WA,1996.0
25975,Events,Photo Booth Rental,Main,Command Smile,,300.0,,5.0,98507,Olympia,Washington,WA,
26006,Home Improvement,House Cleaning,Main,Germaphobes Cleaning Services,48.0,125.0,,5.0,11021,Great Neck (NYC Suburb),New York,NY,6000.0
26008,Home Improvement,House Cleaning,Main,Brenda,,,,,11021,Great Neck (NYC Suburb),New York,NY,
26010,Pets,Aquarium Services,Main,Dallas Aquarium Kings,30.0,,,4.5,75207,Dallas,Texas,TX,
26011,Pets,Aquarium Services,Main,Brothers Aquatics,16.0,,,5.0,75207,Dallas,Texas,TX,
26012,Home Improvement,Roof Repair or Maintenance,Main,Trinity Exteriors LLC,13.0,,,5.0,21401,Annapolis,Maryland,MD,
26013,Home Improvement,Roof Repair or Maintenance,Main,Economy Restoration,,,,5.0,21401,Annapolis,Maryland,MD,
26014,Home Improvement,Roof Repair or Maintenance,Main,Restoration Roofing Co.,55.0,,,5.0,21401,Annapolis,Maryland,MD,
26015,Home Improvement,Roof Repair or Maintenance,Main,Completed exterior services LLC,22.0,300.0,,4.5,21401,Annapolis,Maryland,MD,6600.0
26016,Home Improvement,Roof Repair or Maintenance,Main,Westmont Enterprises,37.0,,,5.0,21401,Annapolis,Maryland,MD,
26017,Home Improvement,Roof Repair or Maintenance,Main,Edwards Home Pro Services,23.0,,,5.0,21401,Annapolis,Maryland,MD,
26018,Home Improvement,Roof Repair or Maintenance,Main,Rick&sons Roofing llc.,3.0,,,5.0,21401,Annapolis,Maryland,MD,
26019,Home Improvement,Roof Repair or Maintenance,Main,Hernandez Roofing Pros,126.0,1.0,,4.5,21401,Annapolis,Maryland,MD,126.0
26020,Home Improvement,Roof Repair or Maintenance,Main,Phoenix Remodeling Group,6.0,,,5.0,21401,Annapolis,Maryland,MD,
26021,Home Improvement,Roof Repair or Maintenance,Main,Fab Build Pro,6.0,,,4.5,21401,Annapolis,Maryland,MD,
26022,Home Improvement,Roof Repair or Maintenance,Main,Remodel Rx,5.0,,,5.0,21401,Annapolis,Maryland,MD,
26023,Home Improvement,Roof Repair or Maintenance,Main,Precisely Right LLC,43.0,50.0,,4.5,21401,Annapolis,Maryland,MD,2150.0
26024,Home Improvement,Roof Repair or Maintenance,Main,C3 American Exteriors,9.0,,,5.0,21401,Annapolis,Maryland,MD,
26025,Home Improvement,Roof Repair or Maintenance,Main,Home Tech LLC,5.0,,,3.5,21401,Annapolis,Maryland,MD,
26026,Home Improvement,Roof Repair or Maintenance,Main,PAX Contracting/ 888-ROOFERS,3.0,,,5.0,21401,Annapolis,Maryland,MD,
26027,Home Improvement,Roof Repair or Maintenance,Main,Ace Home improvements,9.0,,,4.5,21401,Annapolis,Maryland,MD,
26028,Home Improvement,Roof Repair or Maintenance,Main,Smith Home Improvement,26.0,,,5.0,21401,Annapolis,Maryland,MD,
26029,Home Improvement,Roof Repair or Maintenance,Main,"Liberty Windows and Siding, Inc.",58.0,,,4.5,21401,Annapolis,Maryland,MD,
26030,Home Improvement,Roof Repair or Maintenance,Main,Superior Solutions By Design Inc,,,,5.0,21401,Annapolis,Maryland,MD,
26031,Home Improvement,Roof Repair or Maintenance,Main,Prime Home Improvement,,,,5.0,21401,Annapolis,Maryland,MD,
26032,Home Improvement,Roof Repair or Maintenance,Main,House Transformers Inc,4.0,,,4.5,21401,Annapolis,Maryland,MD,
26033,Home Improvement,Roof Repair or Maintenance,Main,DMW,,,,5.0,21401,Annapolis,Maryland,MD,
26034,Home Improvement,Roof Repair or Maintenance,Main,Just-In-Time Renovations Inc.,7.0,,,5.0,21401,Annapolis,Maryland,MD,
26035,Home Improvement,Roof Repair or Maintenance,Main,Frank's Roofing,69.0,,,4.5,21401,Annapolis,Maryland,MD,
26036,Home Improvement,Roof Repair or Maintenance,Main,Cox Roofing,20.0,,,3.0,21401,Annapolis,Maryland,MD,
26037,Home Improvement,Roof Repair or Maintenance,Main,Parsons Restoration,,,,4.5,21401,Annapolis,Maryland,MD,
26038,Home Improvement,Roof Repair or Maintenance,Main,The Home Doctor,91.0,,,4.0,21401,Annapolis,Maryland,MD,
26040,Home Improvement,Roof Repair or Maintenance,Main,American Custom Contractors,,,,5.0,21401,Annapolis,Maryland,MD,
26041,Home Improvement,Roof Repair or Maintenance,Main,Capitol Insurance Restorations,,,,5.0,21401,Annapolis,Maryland,MD,
26044,Events,Bartending,Main,Top Shelf Bartenders LLC,3.0,,,5.0,19850,Wilmington,Delaware,DE,
26046,Events,Bartending,Main,Sister Sister Bartending,17.0,199.0,,5.0,19850,Wilmington,Delaware,DE,3383.0
26047,Events,Bartending,Main,Ladybiker's Bartending Services,14.0,25.0,,5.0,19850,Wilmington,Delaware,DE,350.0
26048,Events,Bartending,Main,The Mixing 10,20.0,,,5.0,19850,Wilmington,Delaware,DE,
26049,Events,Bartending,Main,Olesia Okarynska,2.0,25.0,,5.0,19850,Wilmington,Delaware,DE,50.0
26051,Home Improvement,Deck or Porch Remodel or Addition,Peripheral,Elevated Contracting Solutions LLC,4.0,,,5.0,17101,"Harrisburg,",Pennsylvania,PA,
